S1_Temp,S1_Light,S1_Sound,S5_CO2,S6_PIR,Room_Occupancy_Count,day_of_month,week_day,month,year,hour,minute
25.81,5,0.1,580,0,3,10,2,1,2018,16,23
25.75,5,0.13,580,0,3,10,2,1,2018,16,24
25.75,5,0.09,585,0,3,10,2,1,2018,16,24
25.75,5,3.83,595,0,3,10,2,1,2018,16,25
25.75,5,0.08,595,0,3,10,2,1,2018,16,25
25.75,5,0.28,595,0,3,10,2,1,2018,16,26
25.75,5,0.41,595,0,3,10,2,1,2018,16,26
25.81,5,0.17,605,0,3,10,2,1,2018,16,27
25.81,5,0.07,605,0,3,10,2,1,2018,16,27
25.81,5,0.24,605,1,3,10,2,1,2018,16,28
25.75,5,0.19,605,1,3,10,2,1,2018,16,28
25.81,5,0.15,610,1,3,10,2,1,2018,16,29
25.75,5,0.08,605,0,3,10,2,1,2018,16,29
25.81,5,0.13,610,0,3,10,2,1,2018,16,30
25.75,5,0.16,620,0,3,10,2,1,2018,16,31
25.81,5,0.19,620,0,3,10,2,1,2018,16,31
25.81,5,0.15,625,0,3,10,2,1,2018,16,32
25.81,5,0.22,630,0,3,10,2,1,2018,16,32
25.81,5,0.15,635,1,3,10,2,1,2018,16,33
25.81,5,0.09,635,1,3,10,2,1,2018,16,33
25.81,5,0.19,635,1,3,10,2,1,2018,16,34
25.81,5,0.25,630,1,3,10,2,1,2018,16,34
25.81,5,0.09,650,1,3,10,2,1,2018,16,35
25.81,5,0.11,655,0,3,10,2,1,2018,16,35
25.81,5,0.14,670,0,3,10,2,1,2018,16,36
25.81,4,0.37,675,0,3,10,2,1,2018,16,36
25.81,4,0.1,675,0,3,10,2,1,2018,16,37
25.81,4,0.16,675,0,3,10,2,1,2018,16,37
25.81,4,0.07,675,1,3,10,2,1,2018,16,38
25.81,4,0.37,680,1,3,10,2,1,2018,16,38
25.81,4,0.35,680,1,3,10,2,1,2018,16,39
25.81,4,0.62,685,1,3,10,2,1,2018,16,39
25.81,4,0.34,685,1,3,10,2,1,2018,16,40
25.81,4,0.41,685,1,3,10,2,1,2018,16,40
25.81,4,0.37,685,0,3,10,2,1,2018,16,41
25.81,4,0.36,685,1,3,10,2,1,2018,16,41
25.81,4,0.15,680,1,3,10,2,1,2018,16,42
25.81,4,0.41,690,1,3,10,2,1,2018,16,42
25.81,4,0.21,690,1,3,10,2,1,2018,16,43
25.81,4,0.45,695,1,3,10,2,1,2018,16,43
25.81,4,0.13,690,1,3,10,2,1,2018,16,44
25.81,4,0.08,695,1,3,10,2,1,2018,16,44
25.81,4,0.11,705,1,3,10,2,1,2018,16,45
25.81,4,0.08,725,0,3,10,2,1,2018,16,45
25.81,4,0.17,730,1,3,10,2,1,2018,16,46
25.81,4,0.38,735,1,3,10,2,1,2018,16,46
25.81,3,0.33,730,1,3,10,2,1,2018,16,47
25.81,3,0.71,720,1,3,10,2,1,2018,16,48
25.81,3,0.39,720,1,3,10,2,1,2018,16,48
25.88,3,0.33,720,0,3,10,2,1,2018,16,49
25.88,3,1.18,720,0,3,10,2,1,2018,16,49
25.81,3,0.49,720,1,3,10,2,1,2018,16,50
25.81,3,0.37,735,1,3,10,2,1,2018,16,50
25.88,3,0.37,740,1,3,10,2,1,2018,16,51
25.88,3,0.6,740,1,3,10,2,1,2018,16,51
25.88,3,1.36,740,1,3,10,2,1,2018,16,52
25.88,3,0.88,740,1,3,10,2,1,2018,16,52
25.81,3,0.09,750,1,3,10,2,1,2018,16,53
25.88,3,0.32,755,1,3,10,2,1,2018,16,53
25.88,3,0.12,760,0,3,10,2,1,2018,16,54
25.88,3,0.2,760,0,3,10,2,1,2018,16,54
25.88,3,0.11,755,1,3,10,2,1,2018,16,55
25.88,3,0.09,760,1,3,10,2,1,2018,16,55
25.81,3,0.08,750,0,3,10,2,1,2018,16,56
25.88,3,0.27,750,1,3,10,2,1,2018,16,56
25.81,3,1.12,750,0,3,10,2,1,2018,16,57
25.81,2,0.37,760,0,3,10,2,1,2018,16,57
25.88,2,0.08,755,0,3,10,2,1,2018,16,58
25.88,2,0.22,755,0,3,10,2,1,2018,16,58
25.88,2,0.4,765,1,3,10,2,1,2018,16,59
25.88,2,1.28,760,1,3,10,2,1,2018,16,59
25.88,2,0.75,760,1,3,10,2,1,2018,17,0
25.88,114,0.74,765,1,3,10,2,1,2018,17,0
25.88,133,0.12,770,1,3,10,2,1,2018,17,1
25.88,142,0.19,780,1,3,10,2,1,2018,17,1
25.88,146,0.17,780,1,3,10,2,1,2018,17,2
25.88,148,0.37,780,1,3,10,2,1,2018,17,2
25.88,149,0.07,785,1,3,10,2,1,2018,17,3
25.88,149,0.13,785,1,3,10,2,1,2018,17,3
25.94,149,0.24,785,1,3,10,2,1,2018,17,4
25.88,149,0.49,780,0,3,10,2,1,2018,17,4
25.88,149,0.32,780,0,3,10,2,1,2018,17,5
25.94,149,0.52,780,0,3,10,2,1,2018,17,5
25.88,149,0.12,785,1,3,10,2,1,2018,17,6
25.88,149,0.27,785,0,3,10,2,1,2018,17,6
25.94,148,0.44,785,1,3,10,2,1,2018,17,7
25.94,149,1.08,785,1,3,10,2,1,2018,17,8
25.94,148,0.19,785,1,2,10,2,1,2018,17,8
25.94,148,0.25,785,0,2,10,2,1,2018,17,9
25.94,148,0.14,795,1,2,10,2,1,2018,17,9
25.94,148,0.11,800,0,2,10,2,1,2018,17,10
25.94,148,0.21,805,1,2,10,2,1,2018,17,10
25.94,147,0.3,800,1,2,10,2,1,2018,17,11
25.94,147,0.08,805,1,2,10,2,1,2018,17,12
25.94,147,0.1,810,1,2,10,2,1,2018,17,12
25.94,147,0.23,810,1,2,10,2,1,2018,17,13
25.94,147,0.41,815,1,2,10,2,1,2018,17,13
25.94,146,0.15,815,1,2,10,2,1,2018,17,14
25.94,147,0.1,815,1,2,10,2,1,2018,17,14
25.94,146,1.7,815,1,2,10,2,1,2018,17,15
25.94,146,0.07,815,0,2,10,2,1,2018,17,15
25.94,146,0.25,820,1,2,10,2,1,2018,17,16
25.94,146,0.19,810,0,2,10,2,1,2018,17,16
25.94,146,0.12,800,0,2,10,2,1,2018,17,17
25.94,146,0.08,800,0,2,10,2,1,2018,17,17
25.94,147,0.09,800,0,2,10,2,1,2018,17,18
25.94,146,0.08,805,1,2,10,2,1,2018,17,18
25.94,147,0.07,800,0,2,10,2,1,2018,17,19
25.94,147,0.11,800,1,2,10,2,1,2018,17,19
25.94,147,0.07,800,0,2,10,2,1,2018,17,20
25.94,146,0.07,805,1,2,10,2,1,2018,17,20
25.94,147,0.07,810,0,2,10,2,1,2018,17,21
25.94,146,0.07,810,0,2,10,2,1,2018,17,21
25.94,146,0.19,805,1,2,10,2,1,2018,17,22
25.94,146,0.26,805,1,2,10,2,1,2018,17,22
25.94,147,0.38,800,1,2,10,2,1,2018,17,23
25.94,146,0.32,805,1,2,10,2,1,2018,17,23
25.94,147,0.4,805,1,2,10,2,1,2018,17,24
25.94,147,0.28,810,1,2,10,2,1,2018,17,24
25.94,147,0.36,810,1,2,10,2,1,2018,17,25
25.94,146,0.26,815,1,2,10,2,1,2018,17,25
25.94,146,0.32,820,1,2,10,2,1,2018,17,26
25.94,146,0.54,830,1,2,10,2,1,2018,17,26
25.94,146,0.37,835,1,2,10,2,1,2018,17,27
25.94,146,0.31,830,1,2,10,2,1,2018,17,27
25.94,147,0.31,835,1,2,10,2,1,2018,17,28
25.94,146,0.32,840,0,2,10,2,1,2018,17,28
25.94,146,0.37,840,1,2,10,2,1,2018,17,29
25.94,146,0.31,835,1,2,10,2,1,2018,17,29
25.94,145,0.31,845,1,2,10,2,1,2018,17,30
25.94,145,0.32,840,1,2,10,2,1,2018,17,30
25.94,146,0.26,840,0,2,10,2,1,2018,17,31
25.94,146,0.24,835,1,2,10,2,1,2018,17,31
25.94,145,0.18,835,0,2,10,2,1,2018,17,32
25.94,146,0.17,835,0,2,10,2,1,2018,17,32
25.94,145,0.12,830,0,2,10,2,1,2018,17,33
25.94,145,0.16,830,1,2,10,2,1,2018,17,33
25.94,145,0.19,830,0,2,10,2,1,2018,17,34
25.94,146,0.48,835,1,2,10,2,1,2018,17,34
25.94,146,0.1,835,1,2,10,2,1,2018,17,35
25.94,145,0.18,840,1,2,10,2,1,2018,17,36
25.94,146,0.62,840,1,2,10,2,1,2018,17,36
25.94,144,0.39,830,1,3,10,2,1,2018,17,37
25.94,142,0.64,830,1,3,10,2,1,2018,17,37
25.94,143,0.67,830,1,2,10,2,1,2018,17,38
25.94,142,0.56,835,1,2,10,2,1,2018,17,38
25.94,142,0.36,825,1,2,10,2,1,2018,17,39
25.94,142,0.38,835,1,2,10,2,1,2018,17,39
25.94,142,0.42,830,0,2,10,2,1,2018,17,40
25.94,142,0.25,845,1,2,10,2,1,2018,17,40
25.94,141,0.4,850,1,2,10,2,1,2018,17,41
26.0,142,1.12,850,1,2,10,2,1,2018,17,41
25.94,142,0.29,855,0,2,10,2,1,2018,17,42
25.94,143,0.37,855,0,2,10,2,1,2018,17,42
25.94,142,0.64,850,1,2,10,2,1,2018,17,43
25.94,142,0.33,845,0,2,10,2,1,2018,17,43
26.0,142,0.11,840,1,2,10,2,1,2018,17,44
25.94,143,0.29,840,1,2,10,2,1,2018,17,44
25.94,142,0.08,835,0,2,10,2,1,2018,17,45
25.94,142,0.18,835,0,2,10,2,1,2018,17,45
25.94,143,0.32,835,0,2,10,2,1,2018,17,46
25.94,142,0.26,835,0,2,10,2,1,2018,17,46
25.94,142,0.4,830,1,2,10,2,1,2018,17,47
25.94,142,0.42,830,1,2,10,2,1,2018,17,47
25.94,142,0.58,830,1,2,10,2,1,2018,17,48
25.94,142,0.2,825,0,2,10,2,1,2018,17,48
25.94,142,0.4,830,0,2,10,2,1,2018,17,49
25.94,142,0.45,830,1,2,10,2,1,2018,17,49
25.94,142,0.26,845,1,2,10,2,1,2018,17,50
26.0,143,1.32,835,1,2,10,2,1,2018,17,50
25.94,142,0.59,835,1,2,10,2,1,2018,17,51
26.0,143,0.47,835,1,2,10,2,1,2018,17,51
25.94,142,0.41,835,1,2,10,2,1,2018,17,52
25.94,142,0.36,830,1,2,10,2,1,2018,17,52
26.0,142,0.33,835,1,2,10,2,1,2018,17,53
26.0,142,0.75,840,1,2,10,2,1,2018,17,53
26.0,142,0.56,840,1,2,10,2,1,2018,17,54
26.0,142,0.38,845,1,2,10,2,1,2018,17,54
25.94,142,0.38,840,1,2,10,2,1,2018,17,55
26.0,141,0.33,845,1,2,10,2,1,2018,17,55
25.94,141,0.77,850,1,2,10,2,1,2018,17,56
26.0,141,1.9,850,1,2,10,2,1,2018,17,56
25.94,0,3.16,845,1,0,10,2,1,2018,17,57
25.94,0,0.08,850,0,0,10,2,1,2018,17,57
26.0,0,0.07,855,0,0,10,2,1,2018,17,58
25.94,0,0.08,845,0,0,10,2,1,2018,17,58
26.0,0,0.08,850,0,0,10,2,1,2018,17,59
25.94,0,0.07,850,0,0,10,2,1,2018,18,0
25.94,0,0.07,850,0,0,10,2,1,2018,18,0
25.94,0,0.08,845,0,0,10,2,1,2018,18,1
25.94,0,0.08,840,0,0,10,2,1,2018,18,1
25.94,0,0.07,835,0,0,10,2,1,2018,18,2
25.94,0,0.17,840,0,0,10,2,1,2018,18,2
25.94,0,0.08,840,0,0,10,2,1,2018,18,3
25.94,0,0.07,835,0,0,10,2,1,2018,18,4
25.94,0,0.08,835,0,0,10,2,1,2018,18,4
25.88,0,0.07,835,0,0,10,2,1,2018,18,5
25.94,0,0.07,835,0,0,10,2,1,2018,18,5
25.88,0,0.07,835,0,0,10,2,1,2018,18,6
25.88,0,0.07,825,0,0,10,2,1,2018,18,6
25.94,0,0.07,825,0,0,10,2,1,2018,18,7
25.88,0,0.07,820,0,0,10,2,1,2018,18,7
25.88,0,0.07,825,0,0,10,2,1,2018,18,8
25.88,0,0.07,825,0,0,10,2,1,2018,18,8
25.88,0,0.07,820,0,0,10,2,1,2018,18,9
25.88,0,0.07,815,0,0,10,2,1,2018,18,9
25.88,0,0.07,825,0,0,10,2,1,2018,18,10
25.88,0,0.08,820,0,0,10,2,1,2018,18,10
25.88,0,0.07,805,0,0,10,2,1,2018,18,11
25.88,0,0.13,805,0,0,10,2,1,2018,18,11
25.88,0,0.65,815,0,0,10,2,1,2018,18,12
25.88,0,0.07,805,0,0,10,2,1,2018,18,12
25.88,0,0.07,800,0,0,10,2,1,2018,18,13
25.88,0,0.07,800,0,0,10,2,1,2018,18,13
25.88,0,0.07,795,0,0,10,2,1,2018,18,14
25.81,0,0.08,790,0,0,10,2,1,2018,18,14
25.81,0,0.08,795,0,0,10,2,1,2018,18,15
25.81,0,0.08,795,0,0,10,2,1,2018,18,15
25.81,0,0.08,795,0,0,10,2,1,2018,18,16
25.81,0,0.14,785,0,0,10,2,1,2018,18,16
25.81,0,0.07,785,0,0,10,2,1,2018,18,17
25.81,0,0.07,790,0,0,10,2,1,2018,18,17
25.81,0,0.2,780,0,0,10,2,1,2018,18,18
25.81,0,0.07,780,0,0,10,2,1,2018,18,18
25.81,0,0.16,775,0,0,10,2,1,2018,18,19
25.81,0,0.1,775,0,0,10,2,1,2018,18,19
25.81,0,0.07,770,0,0,10,2,1,2018,18,20
25.81,0,0.07,765,0,0,10,2,1,2018,18,20
25.81,0,0.07,765,0,0,10,2,1,2018,18,21
25.81,0,0.07,770,0,0,10,2,1,2018,18,21
25.81,0,0.07,765,0,0,10,2,1,2018,18,22
25.81,0,0.07,760,0,0,10,2,1,2018,18,22
25.81,0,0.07,760,0,0,10,2,1,2018,18,23
25.81,0,0.08,755,0,0,10,2,1,2018,18,24
25.75,0,0.07,760,0,0,10,2,1,2018,18,24
25.81,0,0.08,755,0,0,10,2,1,2018,18,25
25.81,0,0.08,750,0,0,10,2,1,2018,18,25
25.81,0,0.08,750,0,0,10,2,1,2018,18,26
25.81,0,0.08,755,0,0,10,2,1,2018,18,26
25.75,0,0.08,750,0,0,10,2,1,2018,18,27
25.81,0,0.07,755,0,0,10,2,1,2018,18,27
25.75,0,0.07,750,0,0,10,2,1,2018,18,28
25.75,0,0.08,750,0,0,10,2,1,2018,18,28
25.81,0,0.08,750,0,0,10,2,1,2018,18,29
25.75,0,0.08,750,0,0,10,2,1,2018,18,29
25.75,0,0.08,745,0,0,10,2,1,2018,18,30
25.75,0,0.07,740,0,0,10,2,1,2018,18,30
25.75,0,0.07,735,0,0,10,2,1,2018,18,31
25.75,0,0.08,735,0,0,10,2,1,2018,18,31
25.75,0,0.07,735,0,0,10,2,1,2018,18,32
25.75,0,0.07,735,0,0,10,2,1,2018,18,32
25.75,0,0.07,725,0,0,10,2,1,2018,18,33
25.75,0,0.07,725,0,0,10,2,1,2018,18,33
25.75,0,0.07,730,0,0,10,2,1,2018,18,34
25.75,0,0.08,735,0,0,10,2,1,2018,18,34
25.75,0,0.06,725,0,0,10,2,1,2018,18,35
25.75,0,0.07,725,0,0,10,2,1,2018,18,35
25.75,0,0.07,725,0,0,10,2,1,2018,18,36
25.75,0,0.07,725,0,0,10,2,1,2018,18,36
25.75,0,0.07,725,0,0,10,2,1,2018,18,37
25.75,0,0.08,720,0,0,10,2,1,2018,18,37
25.75,0,0.08,715,0,0,10,2,1,2018,18,38
25.75,0,0.08,715,0,0,10,2,1,2018,18,38
25.75,0,0.08,710,0,0,10,2,1,2018,18,39
25.69,0,0.07,710,0,0,10,2,1,2018,18,39
25.69,0,0.07,700,0,0,10,2,1,2018,18,40
25.75,0,0.06,700,0,0,10,2,1,2018,18,40
25.69,0,0.07,700,0,0,10,2,1,2018,18,41
25.69,0,0.07,695,0,0,10,2,1,2018,18,41
25.69,0,0.08,690,0,0,10,2,1,2018,18,42
25.69,0,0.07,680,0,0,10,2,1,2018,18,42
25.69,0,0.07,675,0,0,10,2,1,2018,18,43
25.69,0,0.07,675,0,0,10,2,1,2018,18,43
25.75,0,0.07,670,0,0,10,2,1,2018,18,44
25.69,0,0.07,670,0,0,10,2,1,2018,18,44
25.69,0,0.07,670,0,0,10,2,1,2018,18,45
25.69,0,0.08,665,0,0,10,2,1,2018,18,45
25.69,0,0.07,665,0,0,10,2,1,2018,18,46
25.69,0,0.07,665,0,0,10,2,1,2018,18,46
25.75,0,0.2,665,0,0,10,2,1,2018,18,47
25.69,0,0.07,665,0,0,10,2,1,2018,18,48
25.69,0,0.07,660,0,0,10,2,1,2018,18,48
25.69,0,0.07,655,0,0,10,2,1,2018,18,49
25.69,0,0.07,655,0,0,10,2,1,2018,18,49
25.69,0,0.07,660,0,0,10,2,1,2018,18,50
25.69,0,0.08,655,0,0,10,2,1,2018,18,50
25.69,0,0.07,660,0,0,10,2,1,2018,18,51
25.69,0,0.07,655,0,0,10,2,1,2018,18,51
25.69,0,0.08,650,0,0,10,2,1,2018,18,52
25.69,0,0.07,650,0,0,10,2,1,2018,18,52
25.69,0,0.08,650,0,0,10,2,1,2018,18,53
25.69,0,0.07,655,0,0,10,2,1,2018,18,53
25.69,0,0.07,650,0,0,10,2,1,2018,18,54
25.69,0,0.07,645,0,0,10,2,1,2018,18,54
25.69,0,0.07,635,0,0,10,2,1,2018,18,55
25.69,0,0.07,635,0,0,10,2,1,2018,18,55
25.69,0,0.09,630,0,0,10,2,1,2018,18,56
25.63,0,0.08,630,0,0,10,2,1,2018,18,56
25.69,0,0.07,635,0,0,10,2,1,2018,18,57
25.69,0,0.08,630,0,0,10,2,1,2018,18,57
25.69,0,0.07,630,0,0,10,2,1,2018,18,58
25.63,0,0.07,630,0,0,10,2,1,2018,18,58
25.69,0,0.07,630,0,0,10,2,1,2018,18,59
25.63,0,0.07,630,0,0,10,2,1,2018,19,0
25.63,0,0.07,630,0,0,10,2,1,2018,19,0
25.63,0,0.07,625,0,0,10,2,1,2018,19,1
25.63,0,0.07,630,0,0,10,2,1,2018,19,1
25.69,0,0.07,630,0,0,10,2,1,2018,19,2
25.63,0,0.08,625,0,0,10,2,1,2018,19,2
25.69,0,0.14,630,0,0,10,2,1,2018,19,3
25.63,0,0.07,620,0,0,10,2,1,2018,19,3
25.63,0,0.16,620,0,0,10,2,1,2018,19,4
25.69,0,0.07,615,0,0,10,2,1,2018,19,4
25.63,0,0.07,610,0,0,10,2,1,2018,19,5
25.63,0,0.07,615,0,0,10,2,1,2018,19,5
25.63,0,0.07,615,0,0,10,2,1,2018,19,6
25.63,0,0.09,615,0,0,10,2,1,2018,19,6
25.63,0,0.08,620,0,0,10,2,1,2018,19,7
25.63,0,0.08,615,0,0,10,2,1,2018,19,7
25.63,0,0.07,615,0,0,10,2,1,2018,19,8
25.63,0,0.08,605,0,0,10,2,1,2018,19,8
25.63,0,0.07,600,0,0,10,2,1,2018,19,9
25.63,0,0.07,605,0,0,10,2,1,2018,19,9
25.63,0,0.07,600,0,0,10,2,1,2018,19,10
25.63,0,0.07,600,0,0,10,2,1,2018,19,10
25.63,0,0.08,595,0,0,10,2,1,2018,19,11
25.63,0,0.08,595,0,0,10,2,1,2018,19,11
25.63,0,0.07,595,0,0,10,2,1,2018,19,12
25.63,0,0.07,590,0,0,10,2,1,2018,19,13
25.63,0,0.08,590,0,0,10,2,1,2018,19,13
25.63,0,0.07,585,0,0,10,2,1,2018,19,14
25.63,0,0.07,590,0,0,10,2,1,2018,19,14
25.63,0,0.08,585,0,0,10,2,1,2018,19,15
25.63,0,0.08,590,0,0,10,2,1,2018,19,15
25.63,0,0.07,585,0,0,10,2,1,2018,19,16
25.63,0,0.07,585,0,0,10,2,1,2018,19,16
25.63,0,0.07,575,0,0,10,2,1,2018,19,17
25.63,0,0.07,575,0,0,10,2,1,2018,19,17
25.63,0,0.07,575,0,0,10,2,1,2018,19,18
25.63,0,0.07,570,0,0,10,2,1,2018,19,18
25.63,0,0.07,565,0,0,10,2,1,2018,19,19
25.63,0,0.07,565,0,0,10,2,1,2018,19,19
25.63,0,0.07,560,0,0,10,2,1,2018,19,20
25.63,0,0.08,565,0,0,10,2,1,2018,19,20
25.63,0,0.07,555,0,0,10,2,1,2018,19,21
25.63,0,0.07,560,0,0,10,2,1,2018,19,21
25.63,0,0.08,555,0,0,10,2,1,2018,19,22
25.63,0,0.08,550,0,0,10,2,1,2018,19,22
25.63,0,0.07,545,0,0,10,2,1,2018,19,23
25.56,0,0.08,540,0,0,10,2,1,2018,19,23
25.56,0,0.08,540,0,0,10,2,1,2018,19,24
25.56,0,0.08,535,0,0,10,2,1,2018,19,24
25.63,0,0.07,535,0,0,10,2,1,2018,19,25
25.56,0,0.07,535,0,0,10,2,1,2018,19,25
25.56,0,0.07,530,0,0,10,2,1,2018,19,26
25.56,0,0.08,530,0,0,10,2,1,2018,19,26
25.56,0,0.07,530,0,0,10,2,1,2018,19,27
25.56,0,0.07,525,0,0,10,2,1,2018,19,27
25.63,0,0.07,525,0,0,10,2,1,2018,19,28
25.56,0,0.08,525,0,0,10,2,1,2018,19,28
25.56,0,0.07,525,0,0,10,2,1,2018,19,29
25.56,0,0.07,525,0,0,10,2,1,2018,19,29
25.56,0,0.07,520,0,0,10,2,1,2018,19,30
25.56,0,0.07,520,0,0,10,2,1,2018,19,30
25.56,0,0.07,520,0,0,10,2,1,2018,19,31
25.56,0,0.07,520,0,0,10,2,1,2018,19,31
25.56,0,0.07,510,0,0,10,2,1,2018,19,32
25.56,0,0.07,510,0,0,10,2,1,2018,19,32
25.56,0,0.08,515,0,0,10,2,1,2018,19,33
25.56,0,0.07,505,0,0,10,2,1,2018,19,33
25.63,0,0.07,500,0,0,10,2,1,2018,19,34
25.56,0,0.15,495,0,0,10,2,1,2018,19,34
25.56,0,0.07,495,0,0,10,2,1,2018,19,35
25.56,0,0.06,495,0,0,10,2,1,2018,19,35
25.63,0,0.07,495,0,0,10,2,1,2018,19,36
25.56,0,0.08,495,0,0,10,2,1,2018,19,37
25.63,0,0.08,495,0,0,10,2,1,2018,19,37
25.56,0,0.07,500,0,0,10,2,1,2018,19,38
25.56,0,0.08,490,0,0,10,2,1,2018,19,38
25.56,0,0.09,490,0,0,10,2,1,2018,19,39
25.56,0,0.08,490,0,0,10,2,1,2018,19,39
25.56,0,0.07,495,0,0,10,2,1,2018,19,40
25.56,0,0.08,490,0,0,10,2,1,2018,19,40
25.56,0,0.07,485,0,0,10,2,1,2018,19,41
25.56,0,0.08,490,0,0,10,2,1,2018,19,41
25.56,0,0.07,485,0,0,10,2,1,2018,19,42
25.56,0,0.07,485,0,0,10,2,1,2018,19,42
25.56,0,0.08,485,0,0,10,2,1,2018,19,43
25.56,0,0.07,475,0,0,10,2,1,2018,19,43
25.56,0,0.07,480,0,0,10,2,1,2018,19,44
25.56,0,0.07,475,0,0,10,2,1,2018,19,44
25.56,0,0.07,475,0,0,10,2,1,2018,19,45
25.56,0,0.07,485,0,0,10,2,1,2018,19,45
25.56,0,0.07,480,0,0,10,2,1,2018,19,46
25.56,0,0.07,480,0,0,10,2,1,2018,19,46
25.56,0,0.07,480,0,0,10,2,1,2018,19,47
25.56,0,0.07,475,0,0,10,2,1,2018,19,47
25.56,0,0.07,480,0,0,10,2,1,2018,19,48
25.56,0,0.07,480,0,0,10,2,1,2018,19,48
25.56,0,0.07,475,0,0,10,2,1,2018,19,49
25.56,0,0.07,470,0,0,10,2,1,2018,19,49
25.56,0,0.07,465,0,0,10,2,1,2018,19,50
25.56,0,0.13,460,0,0,10,2,1,2018,19,50
25.56,0,0.07,460,0,0,10,2,1,2018,19,51
25.56,0,0.07,455,0,0,10,2,1,2018,19,51
25.56,0,0.07,450,0,0,10,2,1,2018,19,52
25.56,0,0.07,450,0,0,10,2,1,2018,19,52
25.56,0,0.07,445,0,0,10,2,1,2018,19,53
25.5,0,0.07,445,0,0,10,2,1,2018,19,53
25.56,0,0.07,445,0,0,10,2,1,2018,19,54
25.5,0,0.07,450,0,0,10,2,1,2018,19,54
25.5,0,0.07,450,0,0,10,2,1,2018,19,55
25.5,0,0.38,450,0,0,10,2,1,2018,19,55
25.56,0,0.08,445,0,0,10,2,1,2018,19,56
25.56,0,0.08,435,0,0,10,2,1,2018,19,57
25.56,0,0.07,435,0,0,10,2,1,2018,19,57
25.56,0,0.07,430,0,0,10,2,1,2018,19,58
25.56,0,0.07,435,0,0,10,2,1,2018,19,58
25.5,0,0.07,435,0,0,10,2,1,2018,19,59
25.5,0,0.07,430,0,0,10,2,1,2018,19,59
25.5,0,0.08,425,0,0,10,2,1,2018,20,0
25.5,0,0.07,430,0,0,10,2,1,2018,20,1
25.5,0,0.08,430,0,0,10,2,1,2018,20,1
25.56,0,0.07,425,0,0,10,2,1,2018,20,2
25.56,0,0.07,425,0,0,10,2,1,2018,20,2
25.56,0,0.08,425,0,0,10,2,1,2018,20,3
25.5,0,0.07,420,0,0,10,2,1,2018,20,3
25.56,0,0.07,420,0,0,10,2,1,2018,20,4
25.5,0,0.07,420,0,0,10,2,1,2018,20,4
25.5,0,0.07,415,0,0,10,2,1,2018,20,5
25.5,0,0.08,420,0,0,10,2,1,2018,20,5
25.56,0,0.07,425,0,0,10,2,1,2018,20,6
25.56,0,0.07,425,0,0,10,2,1,2018,20,6
25.5,0,0.07,425,0,0,10,2,1,2018,20,7
25.5,0,0.07,420,0,0,10,2,1,2018,20,7
25.56,0,0.08,415,0,0,10,2,1,2018,20,8
25.5,0,0.08,415,0,0,10,2,1,2018,20,8
25.5,0,0.07,410,0,0,10,2,1,2018,20,9
25.5,0,0.07,405,0,0,10,2,1,2018,20,9
25.5,0,0.08,400,0,0,10,2,1,2018,20,10
25.5,0,0.08,395,0,0,10,2,1,2018,20,10
25.5,0,0.08,400,0,0,10,2,1,2018,20,11
25.56,0,0.08,400,0,0,10,2,1,2018,20,11
25.5,0,0.07,400,0,0,10,2,1,2018,20,12
25.5,0,0.07,390,0,0,10,2,1,2018,20,12
25.5,0,0.07,390,0,0,10,2,1,2018,20,13
25.56,0,0.08,390,0,0,10,2,1,2018,20,13
25.5,0,0.07,390,0,0,10,2,1,2018,20,14
25.5,0,0.07,390,0,0,10,2,1,2018,20,14
25.5,0,0.08,390,0,0,10,2,1,2018,20,15
25.5,0,0.08,390,0,0,10,2,1,2018,20,15
25.5,0,0.07,395,0,0,10,2,1,2018,20,16
25.5,0,0.07,390,0,0,10,2,1,2018,20,16
25.5,0,0.07,390,0,0,10,2,1,2018,20,17
25.5,0,0.07,390,0,0,10,2,1,2018,20,17
25.5,0,0.08,390,0,0,10,2,1,2018,20,18
25.5,0,0.07,390,0,0,10,2,1,2018,20,18
25.56,0,0.07,390,0,0,10,2,1,2018,20,19
25.5,0,0.08,390,0,0,10,2,1,2018,20,19
25.5,0,0.07,390,0,0,10,2,1,2018,20,20
25.5,0,0.07,390,0,0,10,2,1,2018,20,20
25.5,0,0.07,390,0,0,10,2,1,2018,20,21
25.5,0,0.08,390,0,0,10,2,1,2018,20,21
25.5,0,0.07,390,0,0,10,2,1,2018,20,22
25.5,0,0.07,390,0,0,10,2,1,2018,20,22
25.5,0,0.07,390,0,0,10,2,1,2018,20,23
25.5,0,0.07,385,0,0,10,2,1,2018,20,23
25.5,0,0.08,385,0,0,10,2,1,2018,20,24
25.5,0,0.07,385,0,0,10,2,1,2018,20,25
25.5,0,0.07,385,0,0,10,2,1,2018,20,25
25.5,0,0.07,385,0,0,10,2,1,2018,20,26
25.5,0,0.07,385,0,0,10,2,1,2018,20,26
25.5,0,0.07,385,0,0,10,2,1,2018,20,27
25.5,0,0.08,385,0,0,10,2,1,2018,20,27
25.5,0,0.07,385,0,0,10,2,1,2018,20,28
25.5,0,0.07,385,0,0,10,2,1,2018,20,28
25.5,0,0.07,385,0,0,10,2,1,2018,20,29
25.5,0,0.08,385,0,0,10,2,1,2018,20,29
25.5,0,0.08,385,0,0,10,2,1,2018,20,30
25.5,0,0.07,385,0,0,10,2,1,2018,20,30
